Guest (71.248.61.49)|71.248.61.49|11/24/05 - 11:39:32|2
Bubba|71.248.61.49|11/24/05 - 11:41:40|8
Iverrus|64.42.200.130|11/24/05 - 12:37:03|33
volizden|68.90.147.26|11/24/05 - 12:45:59|6
Ferrik|68.54.169.80|11/24/05 - 17:54:00|10
Erati|12.217.60.55|11/24/05 - 22:01:18|6
