Guest (68.0.152.97)|68.0.152.97|11/20/05 - 11:26:19|16
Kytah|66.222.150.13|11/20/05 - 19:25:29|6
volizden|68.90.147.26|11/20/05 - 20:58:59|23
Guest (68.90.147.26)|68.90.147.26|11/20/05 - 20:59:05|6
Udoci|66.222.150.13|11/20/05 - 21:06:28|12
Foppish|24.50.227.3|11/20/05 - 23:27:40|7
Foppish (Updater)|24.50.227.3|11/20/05 - 23:39:48|77
Erati|12.217.60.55|11/20/05 - 23:48:09|7
