Ferrik|192.91.173.42|12/21/05 - 10:27:14|5
Bubba|152.130.7.3|12/21/05 - 14:41:34|6
auryn8|68.146.108.12|12/21/05 - 18:42:33|7
Thantoes|66.112.75.226|12/21/05 - 23:39:58|5
