Guest (202.215.25.81)|202.215.25.81|11/29/05 - 01:33:10|24
Erati|12.217.60.55|11/29/05 - 02:35:21|11
Ferrik|192.91.171.36|11/29/05 - 09:43:18|4
Thantoes|69.29.21.53|11/29/05 - 11:29:18|3
Guest (69.29.21.53)|69.29.21.53|11/29/05 - 11:29:18|3
