Ferrik|192.91.171.36|12/02/05 - 08:52:04|4
Guest (198.209.162.78)|198.209.162.78|12/02/05 - 09:27:50|2
linkk|67.164.165.159|12/02/05 - 12:07:43|17
Guest (198.209.164.167)|198.209.164.167|12/02/05 - 12:55:46|2
auryn8|68.146.108.12|12/02/05 - 13:46:58|4
Guest (198.209.163.201)|198.209.163.201|12/02/05 - 15:48:17|2
Foppish|24.50.227.3|12/02/05 - 20:18:06|4
Erati|12.217.60.55|12/02/05 - 22:59:38|23
