Ferrik|192.91.171.36|11/15/05 - 08:56:13|10
Thantoes|69.29.38.97|11/15/05 - 13:18:58|15
linkk|67.164.165.159|11/15/05 - 14:14:07|17
Guest (64.42.200.130)|64.42.200.130|11/15/05 - 14:54:59|30
Iverrus|64.42.200.130|11/15/05 - 15:17:29|17
volizden|68.90.144.70|11/15/05 - 15:54:38|22
auryn8|68.146.108.12|11/15/05 - 18:12:02|33
Guest (12.218.111.55)|12.218.111.55|11/15/05 - 20:12:13|2
Erati|12.217.60.55|11/15/05 - 23:42:00|7
linkk (Updater)|67.164.165.159|11/15/05 - 23:52:32|16
