13|http://everquest.allakhazam.com/|Allakhazam's|||$themesurl/$usertheme/images/dot.gif
14|http://www.speakeasy.org/%7Edudley/ctg/|CTG|||$themesurl/$usertheme/images/dot.gif
15|http://www.tinkering.org|Tinkering.org|||$themesurl/$usertheme/images/dot.gif
