Nierah|68.90.147.26|11/30/05 - 05:40:35|4
Guest (198.209.162.78)|198.209.162.78|11/30/05 - 07:56:31|2
Erati|198.209.162.78|11/30/05 - 07:59:06|8
Guest (146.7.88.24)|146.7.88.24|11/30/05 - 12:17:27|2
Ferrik|192.91.171.36|11/30/05 - 16:02:54|4
volizden|68.90.147.26|11/30/05 - 16:33:21|14
Bubba|152.133.7.3|11/30/05 - 20:14:36|17
