Guest (207.160.145.13)|207.160.145.13|10/25/05 - 07:46:39|5
Ferrik|192.91.171.36|10/25/05 - 15:47:40|33
Guest (164.47.75.42)|164.47.75.42|10/25/05 - 18:39:12|3
volizden|68.90.144.70|10/25/05 - 19:55:06|3
Erati|12.217.60.55|10/25/05 - 20:36:52|14
Bubba|71.248.61.49|10/25/05 - 21:31:28|93
linkk|67.164.165.159|10/25/05 - 22:50:00|47
