Guest (67.185.14.128)|67.185.14.128|10/28/05 - 00:16:01|13
Bubba|152.130.7.3|10/28/05 - 00:55:19|15
Guest (65.30.159.137)|65.30.159.137|10/28/05 - 02:11:39|6
Guest (198.209.165.114)|198.209.165.114|10/28/05 - 12:42:29|2
Ferrik|192.31.106.34|10/28/05 - 14:28:41|41
Guest (198.209.167.35)|198.209.167.35|10/28/05 - 14:57:12|2
Guest (198.209.165.222)|198.209.165.222|10/28/05 - 16:15:15|2
Erati|198.209.165.222|10/28/05 - 16:16:13|34
